Date,Timestamp,X,Y,Z
25/09/2023,1695682198,2.628178835,-7.885140419,-1.915901542
25/09/2023,1695682198,2.455242872,-5.355149269,-0.815832496
25/09/2023,1695682198,2.587922573,-4.264840126,-0.559508324
25/09/2023,1695682198,2.438330173,-0.547695577,0.017813351
25/09/2023,1695682198,4.454679012,-2.708556414,-0.10563615
25/09/2023,1695682198,3.189592361,-1.515583396,-0.213886991
25/09/2023,1695682198,2.989248037,-0.212196946,-0.985447347
25/09/2023,1695682198,3.003372669,-0.911523581,-0.672934473
25/09/2023,1695682198,2.325537443,1.0711236,-0.348923355
25/09/2023,1695682198,2.305620432,0.87074846,-0.573419034
25/09/2023,1695682198,1.776423454,0.828185558,-0.241595313
25/09/2023,1695682198,1.423012733,1.94368124,0.222362757
25/09/2023,1695682198,1.387172937,1.222015381,-0.111441307
25/09/2023,1695682199,1.038377404,2.215945959,0.236858353
25/09/2023,1695682199,1.184584737,1.950783372,0.188263923
25/09/2023,1695682199,1.132369637,1.768499494,0.267863125
25/09/2023,1695682199,1.056062102,1.12784636,0.257464558
25/09/2023,1695682199,1.027304292,0.921167731,0.338644892
25/09/2023,1695682199,1.114545941,0.326334178,-0.019585686
25/09/2023,1695682199,1.151367068,0.9712165,-0.16849874
25/09/2023,1695682199,1.360432148,1.568210959,-0.293692619
25/09/2023,1695682199,0.686619937,4.359379768,0.957126498
25/09/2023,1695682199,0.668397248,6.416369438,1.958227634
25/09/2023,1695682199,-0.176071972,7.082116604,2.285095453
25/09/2023,1695682199,-0.461780131,6.65552187,2.319245815
25/09/2023,1695682199,-1.031389236,6.720450401,2.541831732
25/09/2023,1695682199,-1.784476638,6.579319,1.617897272
25/09/2023,1695682199,-1.360372782,5.351799488,0.819913805
25/09/2023,1695682199,-0.116937272,3.394528151,0.558489084
25/09/2023,1695682199,0.679472804,2.911062002,0.199625224
25/09/2023,1695682199,0.681486428,3.410305262,-0.098040283
25/09/2023,1695682199,1.020267963,2.750999212,-0.101472825
25/09/2023,1695682199,1.557205439,2.186526299,-0.421569884
25/09/2023,1695682200,1.751212955,1.949724436,-0.345074296
25/09/2023,1695682200,2.180853128,1.6677742,-0.239202738
25/09/2023,1695682200,2.361313581,1.076909065,-0.021029651
25/09/2023,1695682200,2.304896355,0.511292815,-0.458370507
25/09/2023,1695682200,2.368673325,0.330330789,-0.619711995
25/09/2023,1695682200,2.891048193,-0.680224597,-1.915412068
25/09/2023,1695682200,3.562251806,-1.019460201,-2.411747456
25/09/2023,1695682200,3.488051176,-2.127351761,-3.312259912
25/09/2023,1695682200,3.101099968,-1.769006848,-3.938604832
25/09/2023,1695682200,3.608012199,-2.378722191,-3.521476269
25/09/2023,1695682200,2.067233086,-0.403016418,-3.165194988
25/09/2023,1695682200,2.80642271,-1.301116109,-3.043512106
25/09/2023,1695682200,1.968977809,-1.511636615,-2.733591795
25/09/2023,1695682200,2.488946915,-2.930537462,-2.748596668
25/09/2023,1695682200,1.92200017,-3.45279479,-2.815070391
25/09/2023,1695682200,2.562255383,-5.519868374,-2.284440994
25/09/2023,1695682200,2.263888359,-4.528631687,-2.538273811
25/09/2023,1695682200,2.562030077,-4.435646057,-2.378834009
25/09/2023,1695682200,2.97883296,-2.957305908,-1.889361501
25/09/2023,1695682200,3.069091558,-0.983780205,-1.072514653
25/09/2023,1695682201,3.317218542,0.218857512,-0.581882834
25/09/2023,1695682201,2.879755259,1.392822266,-0.261118144
25/09/2023,1695682201,2.810294151,0.914606214,0.221368611
25/09/2023,1695682201,3.178006887,1.504493952,-0.0229924
25/09/2023,1695682201,2.794538021,1.373526096,0.080976076
25/09/2023,1695682201,2.72031498,0.664973497,0.513700306
25/09/2023,1695682201,2.170325994,2.23935914,0.739406168
25/09/2023,1695682201,1.281944752,2.453814507,1.646909475
25/09/2023,1695682201,1.983676076,1.043182611,1.194842696
25/09/2023,1695682201,1.900675178,3.159552813,1.941524267
25/09/2023,1695682201,1.953478217,3.633249283,2.572363138
25/09/2023,1695682201,1.182787061,3.183903217,2.367958784
25/09/2023,1695682201,1.485138178,3.587775469,2.455474615
25/09/2023,1695682201,0.887637198,3.585354805,2.64735198
25/09/2023,1695682201,0.807531714,3.488532782,2.516011477
25/09/2023,1695682201,0.775465369,3.003021002,2.182754993
25/09/2023,1695682201,0.387297928,2.974915981,1.938593745
25/09/2023,1695682201,-0.068977207,3.298922062,1.853932977
25/09/2023,1695682201,-0.742962539,4.145056248,1.631916642
25/09/2023,1695682201,-0.916671515,4.575429916,1.612338424
25/09/2023,1695682202,-1.048464894,3.718521357,1.146995544
25/09/2023,1695682202,-0.845946968,3.275495529,1.097567201
25/09/2023,1695682202,-0.578703582,2.991873026,0.997172177
25/09/2023,1695682202,0.439027429,2.337774992,0.266226351
25/09/2023,1695682202,1.462928414,2.300709724,0.097629622
25/09/2023,1695682202,2.803897858,1.773398161,-0.134114921
25/09/2023,1695682202,3.421933889,1.085637927,-0.379920423
25/09/2023,1695682202,3.446438074,0.750155509,-0.423273772
25/09/2023,1695682202,3.162892103,0.346871406,-0.241425678
25/09/2023,1695682202,2.739458799,0.479182303,-0.286327899
25/09/2023,1695682202,2.677581787,-0.044037234,-0.200964004
25/09/2023,1695682202,2.679240942,0.042770632,-0.26933372
25/09/2023,1695682202,2.420005322,-0.73389715,-0.302132964
25/09/2023,1695682202,2.103070974,-0.067063987,-0.404220194
25/09/2023,1695682202,1.581978083,-0.175102577,-0.457431197
25/09/2023,1695682202,1.422074795,0.507380128,-0.848374724
25/09/2023,1695682202,2.599018812,-1.45147121,-2.039824724
25/09/2023,1695682202,2.434489965,-1.42524147,-3.090581656
25/09/2023,1695682202,2.922836781,-3.703020811,-3.708776474
25/09/2023,1695682202,2.877927065,-5.082361221,-3.610719919
25/09/2023,1695682203,2.442448378,-4.109566212,-3.598317862
25/09/2023,1695682203,2.779089451,-5.299830914,-3.049441576
25/09/2023,1695682203,2.371310949,-5.443852901,-1.805590391
25/09/2023,1695682203,2.691684008,-6.601483822,-1.3256675
25/09/2023,1695682203,2.289411068,-7.637991905,-1.057293534
25/09/2023,1695682203,2.220007658,-6.396119118,-1.651194692
25/09/2023,1695682203,2.112270594,-4.233920574,-1.041885614
25/09/2023,1695682203,2.730044603,-1.163771272,-0.109889746
25/09/2023,1695682203,3.60142231,-0.926329732,-0.171128869
25/09/2023,1695682203,5.114520073,-0.460539103,-0.323233187
25/09/2023,1695682203,3.918405056,0.02378629,-0.318131894
25/09/2023,1695682203,3.648172379,-0.88915199,-0.637995362
25/09/2023,1695682203,3.663341999,-0.92202872,-0.695485294
25/09/2023,1695682203,2.686932564,0.36096859,-0.314080954
25/09/2023,1695682203,2.467574596,0.373823404,-0.662852287
25/09/2023,1695682203,2.424379587,-0.146174252,-0.30211699
25/09/2023,1695682203,2.306942701,1.343738079,-0.204268709
25/09/2023,1695682203,2.730079651,0.8306306,-0.439614117
25/09/2023,1695682203,2.099268198,2.192615986,0.449715227
25/09/2023,1695682203,2.386982203,2.765948772,0.423534751
25/09/2023,1695682204,1.902058959,3.347536802,0.703279078
25/09/2023,1695682204,0.950935721,5.701707363,1.62423718
25/09/2023,1695682204,1.840949297,4.756827354,1.308569789
25/09/2023,1695682204,0.45318079,5.798143387,1.877133369
25/09/2023,1695682204,0.261949599,5.990176678,2.325013876
25/09/2023,1695682204,-0.171570152,4.525101185,2.538426638
25/09/2023,1695682204,-0.039264049,2.626002789,1.898108363
25/09/2023,1695682204,-0.561427116,3.084396124,2.003666401
25/09/2023,1695682204,0.106690496,1.945253849,1.861400485
25/09/2023,1695682204,-0.039607331,2.806830168,1.864423394
25/09/2023,1695682204,-0.29037112,2.438130379,1.218289137
25/09/2023,1695682204,-0.259699762,3.311564684,0.886220098
25/09/2023,1695682204,-0.049824014,3.491855383,0.628764093
25/09/2023,1695682204,0.454552323,4.334922791,0.249644458
25/09/2023,1695682204,1.537368894,3.082858324,0.445390522
25/09/2023,1695682204,1.78218627,2.494523287,0.17762965
25/09/2023,1695682204,2.343254805,2.425357819,-0.110338755
25/09/2023,1695682204,2.826487064,2.979458094,-0.044420995
25/09/2023,1695682204,2.941281557,2.342627525,-0.009670737
25/09/2023,1695682204,3.613651276,1.331295252,-0.415578842
25/09/2023,1695682205,4.536804676,0.519210398,-0.564291596
25/09/2023,1695682205,3.969221115,0.435183167,-0.589594305
25/09/2023,1695682205,4.654493332,-0.911578178,-0.627686024
25/09/2023,1695682205,3.718289137,0.49756211,-0.028271053
25/09/2023,1695682205,3.999394655,-0.602707684,0.130500749
25/09/2023,1695682205,2.670263529,0.10291706,-0.161297277
25/09/2023,1695682205,2.688499928,-0.75283438,0.178016603
25/09/2023,1695682205,1.894891262,-1.026614547,0.28391695
25/09/2023,1695682205,0.97595346,1.261963367,0.375792533
25/09/2023,1695682205,-0.19037208,1.276396871,0.184876382
25/09/2023,1695682205,-0.554062963,1.838362455,-0.08158461
25/09/2023,1695682205,0.078423969,4.275397301,1.538811445
25/09/2023,1695682205,-0.896698058,0.259990036,0.759920478
25/09/2023,1695682205,-0.274852067,0.913655996,1.085940123
25/09/2023,1695682205,-0.777077913,1.389859796,0.883773983
25/09/2023,1695682205,0.042189799,0.852705538,0.665293574
25/09/2023,1695682205,0.384633154,0.204222113,0.205165133
25/09/2023,1695682205,0.239870921,0.151336521,-0.206748918
25/09/2023,1695682205,0.064383782,-0.029498771,-0.070109047
25/09/2023,1695682205,-0.151031852,0.368461907,0.12716274
25/09/2023,1695682206,-0.270395815,0.372686744,0.126991242
25/09/2023,1695682206,-0.111459151,0.662462652,0.182340786
25/09/2023,1695682206,0.049342781,0.433963418,0.121334419
25/09/2023,1695682206,0.083481044,-0.375664979,0.234619424
25/09/2023,1695682206,-0.109264702,0.204017848,0.082455464
25/09/2023,1695682206,0.167918697,-0.258297592,0.252246082
